206,35.97590558948298
207,35.92449511323558
208,35.87235802803118
209,35.81949942905289
210,35.7659243608985
211,35.71163781817933
212,35.65664474610603
213,35.600950041062475
214,35.544558551167036
215,35.487475076822385
216,35.429704371253706
217,35.3712511410357
218,35.31212004660862
219,35.252315702783825
220,35.19184267923885
221,35.13070550100232
222,35.06890864892903
223,35.00645656016551
224,34.9433536286061
225,34.87960420533984
226,34.81521259908856
227,34.75018307663615
228,34.68451986324934
229,34.61822714309031
230,34.55130905962095
231,34.4837697159995
232,34.41561317546923
233,34.346843461739816
234,34.27746455936116
235,34.207480414090114
236,34.136894933250225
237,34.065711986084544
238,33.99393540410181
239,33.92156898141607
240,33.84861647507994
241,33.77508160541151
242,33.700968056315304
243,33.62627947559727
244,33.55101947527377
245,33.47519163187499
246,33.39879948674293
247,33.321846546323634
248,33.24433628245439
249,33.16627213264552
250,33.08765750035723
251,33.00849575527136
252,32.928790233558416
253,32.84854423813961
254,32.76776103894452
255,32.686443873163945
256,32.60459594549852
257,32.52222042840267
258,32.439320462324694
259,32.355899155942346
260,32.27195958639438
261,32.187504799508226
262,32.10253781002365
263,32.01706160181256
264,31.931079128095067
265,31.844593311651956
266,31.757607045033424
267,31.67012319076429
268,31.582144581545943
269,31.493674020454623
270,31.404714281136613
271,31.315268108000105
272,31.22533821640374
273,31.134927292842356
274,31.04403799512939
275,30.95267295257633
276,30.860834766169376
277,30.7685260087431
278,30.675749225151336
279,30.582506932435205
280,30.488801619988738
281,30.394635749721303
282,30.30001175621803
283,30.204932046897238
284,30.10939900216559
285,30.01341497557069
286,29.916982293951367
287,29.82010325758542
288,29.722780140335267
289,29.625015189791156
290,29.526810627412274
291,29.428168648665537
292,29.329091423162353
293,29.229581094793144
294,29.129639781860003
295,29.029269577207117
296,28.928472548349323
297,28.827250737598714
298,28.72560616218923
299,28.62354081439949
300,28.52105666167365
301,28.41815564674061
302,28.31483968773128
303,28.211110678294183
304,28.10697048770944
305,28.002420961000695
306,27.897463919045986
307,27.792101158686375
308,27.686334452833407
309,27.580165550574893
310,27.473596177279
311,27.366628034697015
312,27.259262801064626
313,27.151502131201518
314,27.043347656609868
315,26.934800985571147
316,26.825863703241694
317,26.71653737174686
318,26.60682353027396
319,26.49672369516356
320,26.38623936
321,26.275371995700105
322,26.164123050601084
323,26.052493950546957
324,25.940486098973814
325,25.828100876993968
326,25.715339643478888
327,25.602203735141046
328,25.488694466614415
329,25.374813130534292
330,25.2605609976156
331,25.14593931673039
332,25.030949314984095
333,24.915592197790932
334,24.79986914894828
335,24.683781330709888
336,24.567329883858143
337,24.450515927775562
338,24.3333405605152
339,24.215804858869937
340,24.09790987844124
341,23.979656653706677
342,23.86104619808669
343,23.74207950401048
344,23.622757542980995
345,23.503081265639107
346,23.383051601826907
347,23.26266946065025
348,23.141935730540375
349,23.020851279314858
350,22.899416954237626
351,22.77763358207846
352,22.655501969171393
353,22.533022901472602
354,22.410197144617563
355,22.287025443977253
356,22.163508524714036
357,22.039647091836333
358,21.915441830253066
359,21.79089340482722
360,21.66600246042866
361,21.540769621986474
362,21.415195494540406
363,21.289280663292015
364,21.163025693654816
365,21.036431131304056
366,20.909497502225815
367,20.782225312765426
368,20.654615049675463
369,20.52666718016285
370,20.398382151935824
371,20.26976039324998
372,20.140802312953777
373,20.011508300533755
374,19.881878726158984
375,19.751913940724933
376,19.62161427589703
377,19.49098004415353
378,19.360011538827962
379,19.22870903415105
380,19.09707278529193
381,18.96510302839939
382,18.83279998064201
383,18.700163840248358
384,18.56719478654628
385,18.43389298000204
386,18.300258562258826
387,18.166291656175055
388,18.031992365861715
389,17.89736077671995
390,17.76239695547764
391,17.627100950225934
392,17.491472790455116
393,17.355512487090227
394,17.219220032526152
395,17.082595400662424
396,16.945638546937595
397,16.80834940836312
398,16.67072790355698
399,16.532773932776887
400,16.394487377953126
401,16.25586810272092
402,16.11691595245263
403,15.977630754289438
404,15.838012317172675
405,15.698060431874973
406,15.557774871030894
407,15.417155389167117
408,15.27620172273274
409,15.134913590128775
410,14.993290691737432
411,14.851332709951413
412,14.709039309202305
413,14.566410135989209
414,14.423444818906733
415,14.280142968672822
416,14.136504178156224
417,13.992528022403585
418,13.848214058666526
419,13.703561826428103
420,13.558570847429161
421,13.413240625694392
422,13.267570647558077
423,13.121560381689552
424,12.975209279118426
425,12.828516773259683
426,12.681482279937999
427,12.53410519741254
428,12.386384906400876
429,12.23832077010312
430,12.089912134225266
431,11.941158327002984
432,11.792058659224374
433,11.642612424253311
434,11.492818898051771
435,11.342677339202579
436,11.192186988931423
437,11.041347071128785
438,10.890156792372125
439,10.738615341946915
440,10.586721891868203
441,10.434475596901777
442,10.281875594584918
443,10.128921005247072
444,9.975610932030447
445,9.821944460910215
446,9.6679206607144
447,9.513538583144019
448,9.358797262792539
449,9.20369571716537
450,9.048232946699052
451,8.892407934780588
452,8.736219647765942
453,8.579667034999073
454,8.42274902883019
455,8.265464544634172
456,8.107812480828743
457,7.949791718892371
458,7.791401123382072
459,7.63263954195103
460,7.473505805365987
461,7.313998727524549
462,7.15411710547234
463,6.993859719419767
464,6.833225332758959
465,6.672212692080297
466,6.510820527188839
467,6.349047551120601
468,6.186892460158736
469,6.024353933849543
470,5.861430635018079
471,5.698121209784098
472,5.534424287577393
473,5.370338481153193
474,5.205862386607407
475,5.040994583391782
476,4.875733634328707
477,4.710078085626038
478,4.544026466891842
479,4.3775772911488895
480,4.210729054848812
481,4.0434802378868016
482,3.875829303615279
483,3.7077746988580875
484,3.5393148539244237
485,3.37044818262237
486,3.201173082272577
487,3.031487933721729
488,2.8613911013559576
489,2.690880933113931
490,2.5199557605001304
491,2.348613898597553
492,2.176853646080941
493,2.004673285229189
494,1.832071081938181
495,1.6590452857332976
496,1.4855941297816346
497,1.311715830904489
498,1.1374085895894772
499,0.9626705900025646
